04-12-2024, 96031.63097759831
05-12-2024, 98881.4694561823
06-12-2024, 97201.50036407741
07-12-2024, 99973.85150659826
08-12-2024, 99781.82999198174
09-12-2024, 101235.3717025316
10-12-2024, 97353.94700820887
11-12-2024, 96649.71446771531
12-12-2024, 101123.61811033697
13-12-2024, 100000.80836535197
14-12-2024, 101352.22971292294
15-12-2024, 101367.01064553364
16-12-2024, 104721.50151808978
17-12-2024, 106074.10723541168
18-12-2024, 106034.913402645
19-12-2024, 100355.5761481501
20-12-2024, 97851.35377075805
21-12-2024, 97691.43431692653
22-12-2024, 97202.82496847633
23-12-2024, 95094.27394862173
24-12-2024, 94644.91085464321
25-12-2024, 98695.71400782601
26-12-2024, 99344.95417367229
27-12-2024, 95678.31244565405
28-12-2024, 94331.94727053077
29-12-2024, 95184.61945288602
30-12-2024, 93663.44751964067
31-12-2024, 92627.28213113277
01-01-2025, 93507.85874741491
02-01-2025, 94384.1761153871
03-01-2025, 96852.14681235075
04-01-2025, 98084.34279280754
05-01-2025, 98256.73876849933
06-01-2025, 98364.58946599838
07-01-2025, 102229.39453189743
08-01-2025, 96952.09886774956
09-01-2025, 95016.71440989176
10-01-2025, 92376.27578346101
11-01-2025, 94736.6267420969
12-01-2025, 94559.55167224213
13-01-2025, 94454.77089638807
14-01-2025, 94456.3493746993
15-01-2025, 96574.07768799194
16-01-2025, 100313.15239828422
17-01-2025, 100044.57926776377
18-01-2025, 104160.69358484233
19-01-2025, 104334.61575724394
20-01-2025, 101275.33714814208
21-01-2025, 101764.90860170545
22-01-2025, 106182.2368201815
23-01-2025, 103673.53509537787
24-01-2025, 104067.60991206947
25-01-2025, 104835.19253555956
26-01-2025, 104796.04077738234
27-01-2025, 102552.24874280207
28-01-2025, 101958.46953745594
29-01-2025, 101313.11264498268
30-01-2025, 103718.97939813645
31-01-2025, 104781.5135100103
01-02-2025, 102382.39409722165
02-02-2025, 100674.78762544956
03-02-2025, 97568.31653024875
04-02-2025, 101466.8606657039
05-02-2025, 98118.43921664466
06-02-2025, 96582.88682919052
07-02-2025, 96635.41875332211
08-02-2025, 96558.4563096667
09-02-2025, 96558.23762501091
10-02-2025, 96548.57865379585
11-02-2025, 97399.98161383197
12-02-2025, 95739.97737079239
13-02-2025, 97836.18856127483
14-02-2025, 96561.6639990985
15-02-2025, 97488.48148536457
16-02-2025, 97569.95169430465
17-02-2025, 96149.3484548204
18-02-2025, 95776.15723852723
19-02-2025, 95495.89153299287
20-02-2025, 96554.87156259285
21-02-2025, 98384.31738240314
22-02-2025, 96135.15541305285
23-02-2025, 96564.15414290235
24-02-2025, 96327.46309127835
25-02-2025, 91396.76686930266
26-02-2025, 88755.7693356979
27-02-2025, 83900.11496524839
28-02-2025, 84709.14477847965
01-03-2025, 84441.9012237131
02-03-2025, 86005.25629681018
03-03-2025, 94261.53286538439
04-03-2025, 86124.71418722175
05-03-2025, 87310.80531078295
06-03-2025, 90604.08098523637
07-03-2025, 90001.40087607042
08-03-2025, 86773.33597555371
09-03-2025, 86142.9833586432
10-03-2025, 80751.13893300897
11-03-2025, 78783.94057934263
12-03-2025, 82799.1080292053
13-03-2025, 83884.24578828987
14-03-2025, 81098.90052436228
15-03-2025, 83971.70916064628
16-03-2025, 84391.69087647168
17-03-2025, 82610.61750343916
18-03-2025, 84075.36559694471
19-03-2025, 82780.03048688271
20-03-2025, 86815.44109470697
21-03-2025, 84270.84358966233
22-03-2025, 84009.532917822
23-03-2025, 83793.30854192551
24-03-2025, 85787.70914901773
25-03-2025, 87327.72969669085
26-03-2025, 87520.58391530563
27-03-2025, 86960.8555491039
28-03-2025, 87227.27158032371
29-03-2025, 84359.46915506005
30-03-2025, 82679.17255385047
31-03-2025, 82356.38111183756
01-04-2025, 82514.09365397849
02-04-2025, 85237.5876052852
03-04-2025, 82526.4221526433
04-04-2025, 83163.98757387721
05-04-2025, 83852.00765399594
06-04-2025, 83595.88550177493
07-04-2025, 78211.48358199988
08-04-2025, 79179.29226757778
09-04-2025, 76329.090356324
10-04-2025, 82622.17029546302
11-04-2025, 79596.35732250768
